project_id,month,true_reduction_tCO2,reported_reduction_tCO2,issued_credits,buffer_credits,retired_credits,overcrediting_tCO2,delivery_risk_flag,price_usd,gross_revenue_usd
P0129,2021-02-01,230.932,340.805,283.55,57.255,61.701,109.873,0,6.45,397.97
P0129,2021-03-01,231.359,333.087,277.129,55.959,65.896,101.729,0,6.23,410.53
P0129,2021-04-01,231.444,314.193,261.409,52.784,94.052,82.749,0,6.78,637.67
P0129,2021-05-01,231.188,348.572,290.012,58.56,86.144,117.384,0,6.44,554.77
P0129,2021-06-01,230.592,324.273,269.795,54.478,131.279,93.681,0,7.22,947.83
P0129,2021-07-01,229.665,319.903,266.16,53.744,75.956,90.239,0,6.7,508.91
P0129,2021-08-01,228.415,283.826,236.144,47.683,50.627,55.411,0,6.75,341.73
P0129,2021-09-01,226.858,355.251,295.568,59.682,86.176,128.393,0,7.94,684.24
P0129,2021-10-01,225.011,293.555,244.238,49.317,75.424,68.544,0,6.63,500.06
P0129,2021-11-01,222.895,283.14,235.572,47.568,130.775,60.245,0,6.18,808.19
P0129,2021-12-01,220.533,338.389,281.54,56.849,85.743,117.856,0,7.39,633.64
P0129,2022-01-01,217.954,308.935,257.034,51.901,49.254,90.981,0,6.3,310.3
P0129,2022-02-01,215.185,319.381,265.725,53.656,85.708,104.196,0,7.43,636.81
P0129,2022-03-01,212.259,290.381,241.597,48.784,90.255,78.122,0,7.91,713.92
P0129,2022-04-01,209.208,289.505,240.868,48.637,70.92,80.297,0,7.41,525.52
P0129,2022-05-01,206.067,300.594,250.094,50.5,69.218,94.527,0,7.43,514.29
P0129,2022-06-01,202.872,263.078,218.881,44.197,101.858,60.206,0,6.24,635.59
P0129,2022-07-01,199.658,263.779,219.464,44.315,43.29,64.12,0,7.86,340.26
P0129,2022-08-01,196.463,261.583,217.637,43.946,86.883,65.12,0,7.81,678.56
P0129,2022-09-01,193.322,310.159,258.052,52.107,95.211,116.837,0,6.92,658.86
P0129,2022-10-01,190.271,231.765,192.829,38.937,44.068,41.494,0,8.83,389.12
P0129,2022-11-01,187.345,262.66,218.533,44.127,94.619,75.315,0,6.99,661.39
P0129,2022-12-01,184.576,250.057,208.047,42.01,92.668,65.481,0,6.77,627.36
P0129,2023-01-01,181.997,256.221,213.176,43.045,47.528,74.224,0,6.74,320.34
P0129,2023-02-01,179.635,270.907,225.394,45.512,85.455,91.271,0,7.9,675.09
P0129,2023-03-01,177.519,215.37,179.188,36.182,81.322,37.851,0,8.13,661.15
P0129,2023-04-01,175.672,216.901,180.462,36.439,25.697,41.229,0,8.25,212.0
P0129,2023-05-01,174.115,217.724,181.147,36.578,33.495,43.609,0,7.83,262.27
P0129,2023-06-01,172.865,274.938,228.748,46.19,28.66,102.072,0,7.6,217.82
P0129,2023-07-01,171.938,235.537,195.967,39.57,82.667,63.599,0,8.64,714.24
P0129,2023-08-01,171.342,234.263,194.907,39.356,94.446,62.921,0,7.65,722.51
P0129,2023-09-01,171.086,215.677,179.443,36.234,47.51,44.591,0,7.51,356.8
P0129,2023-10-01,171.171,218.242,181.577,36.665,58.961,47.07,0,9.13,538.31
P0129,2023-11-01,171.598,248.865,207.056,41.809,82.853,77.267,0,8.45,700.11
P0129,2023-12-01,172.361,235.146,195.642,39.505,104.208,62.786,0,8.67,903.48
P0129,2024-01-01,173.451,272.014,226.315,45.698,93.065,98.563,0,8.82,820.83
P0129,2024-02-01,174.856,244.109,203.099,41.01,87.377,69.253,0,8.15,712.12
P0129,2024-03-01,176.561,251.317,209.096,42.221,75.645,74.756,0,8.04,608.19
P0129,2024-04-01,178.545,264.676,220.211,44.466,75.929,86.131,0,8.98,681.84
P0129,2024-05-01,180.787,261.951,217.943,44.008,114.424,81.164,0,8.27,946.29
P0129,2024-06-01,183.261,265.262,220.698,44.564,88.69,82.001,0,8.9,789.34
P0129,2024-07-01,185.939,267.857,222.857,45.0,74.654,81.918,0,8.69,648.74
P0129,2024-08-01,188.79,307.518,255.855,51.663,82.489,118.728,0,8.08,666.51
P0129,2024-09-01,191.783,266.518,221.743,44.775,40.332,74.735,1,9.43,380.33
P0129,2024-10-01,194.883,276.358,229.93,46.428,73.138,81.475,0,8.12,593.88
P0129,2024-11-01,198.056,269.813,224.485,45.329,110.876,71.757,0,9.09,1007.86
P0129,2024-12-01,201.265,288.023,239.635,48.388,93.126,86.758,0,9.04,841.86
P0130,2020-01-01,206.591,246.627,206.871,39.756,77.907,40.036,0,6.15,479.13
P0130,2020-02-01,209.885,235.32,197.387,37.934,81.264,25.436,0,6.46,524.97
P0130,2020-03-01,213.141,243.132,203.939,39.193,35.206,29.99,0,5.75,202.43
P0130,2020-04-01,216.324,233.859,196.161,37.698,62.387,17.536,0,5.61,349.99
P0130,2020-05-01,219.396,250.076,209.764,40.312,35.645,30.68,0,5.01,178.58
P0130,2020-06-01,222.323,285.582,239.546,46.036,75.567,63.259,0,6.84,516.88
P0130,2020-07-01,225.071,265.225,222.471,42.754,70.695,40.154,0,6.32,446.79
P0130,2020-08-01,227.611,287.287,240.976,46.311,58.744,59.676,0,8.04,472.3
P0130,2020-09-01,229.912,268.672,225.362,43.31,89.388,38.76,0,5.94,530.96
P0130,2020-10-01,231.949,278.146,233.309,44.837,87.367,46.197,0,7.19,628.17
P0130,2020-11-01,233.699,282.901,237.297,45.604,60.542,49.202,0,7.07,428.03
P0130,2020-12-01,235.141,307.357,257.811,49.546,118.817,72.216,1,6.49,771.12
P0130,2021-01-01,236.26,230.708,193.517,37.19,86.285,0.0,0,6.28,541.87
P0130,2021-02-01,237.043,262.6,220.269,42.331,81.619,25.557,0,6.45,526.44
P0130,2021-03-01,237.481,321.589,269.748,51.84,110.292,84.108,0,6.23,687.12
P0130,2021-04-01,237.568,288.933,242.357,46.576,69.153,51.365,0,6.78,468.86
P0130,2021-05-01,237.305,285.573,239.538,46.034,94.287,48.267,0,6.44,607.21
P0130,2021-06-01,236.694,249.205,209.033,40.172,83.274,12.511,0,7.22,601.24
P0130,2021-07-01,235.742,289.855,243.13,46.725,105.849,54.113,0,6.7,709.19
P0130,2021-08-01,234.459,247.567,207.659,39.908,58.952,13.107,0,6.75,397.93
P0130,2021-09-01,232.861,266.026,223.143,42.883,133.961,33.165,0,7.94,1063.65
P0130,2021-10-01,230.965,290.806,243.928,46.878,100.879,59.841,0,6.63,668.83
P0130,2021-11-01,228.793,250.06,209.75,40.31,55.553,21.267,0,6.18,343.32
P0130,2021-12-01,226.369,329.779,276.619,53.16,97.718,103.41,1,7.39,722.14
P0130,2022-01-01,223.721,239.503,200.895,38.608,109.851,15.782,0,6.3,692.06
P0130,2022-02-01,220.879,274.619,230.35,44.269,88.347,53.739,0,7.43,656.42
P0130,2022-03-01,217.876,270.525,226.916,43.609,95.612,52.649,0,7.91,756.29
P0130,2022-04-01,214.744,261.165,219.066,42.1,57.409,46.421,0,7.41,425.4
P0130,2022-05-01,211.52,261.469,219.32,42.149,87.949,49.949,0,7.43,653.46
P0130,2022-06-01,208.24,242.47,203.384,39.086,60.448,34.23,0,6.24,377.2
P0130,2022-07-01,204.942,245.07,205.564,39.505,69.059,40.128,0,7.86,542.8
P0130,2022-08-01,201.662,225.37,189.041,36.33,61.327,23.709,0,7.81,478.96
P0130,2022-09-01,198.438,206.937,173.579,33.358,79.825,8.5,0,6.92,552.39
P0130,2022-10-01,195.306,222.727,186.823,35.904,53.242,27.421,0,8.83,470.13
P0130,2022-11-01,192.302,231.18,193.914,37.266,73.889,38.878,0,6.99,516.48
P0130,2022-12-01,189.46,261.24,219.128,42.112,71.696,71.779,0,6.77,485.38
P0130,2023-01-01,186.813,218.255,183.072,35.183,33.438,31.442,0,6.74,225.37
P0130,2023-02-01,184.389,206.127,172.899,33.228,41.792,21.738,0,7.9,330.16
P0130,2023-03-01,182.217,230.906,193.684,37.222,97.011,48.689,0,8.13,788.7
P0130,2023-04-01,180.321,232.095,194.681,37.414,101.651,51.774,0,8.25,838.62
P0130,2023-05-01,178.722,213.58,179.151,34.429,34.945,34.858,0,7.83,273.62
P0130,2023-06-01,177.44,185.339,155.463,29.877,40.23,7.9,0,7.6,305.75
P0130,2023-07-01,176.488,174.903,146.709,28.194,20.769,0.0,0,8.64,179.44
P0130,2023-08-01,175.876,211.011,176.996,34.015,48.71,35.134,0,7.65,372.63
P0130,2023-09-01,175.613,192.248,161.257,30.99,75.158,16.635,0,7.51,564.44
P0130,2023-10-01,175.701,182.583,153.151,29.432,75.2,6.882,0,9.13,686.58
P0130,2023-11-01,176.139,185.454,155.559,29.895,77.048,9.315,0,8.45,651.06
P0130,2023-12-01,176.922,189.573,159.014,30.559,95.136,12.652,0,8.67,824.83
P0130,2024-01-01,178.041,179.529,150.589,28.94,51.939,1.488,0,8.82,458.1
P0130,2024-02-01,179.483,203.741,170.898,32.843,56.794,24.258,0,8.15,462.87
P0130,2024-03-01,181.233,185.274,155.408,29.866,40.116,4.041,0,8.04,322.53
P0130,2024-04-01,183.27,185.251,155.388,29.862,57.664,1.981,0,8.98,517.82
P0130,2024-05-01,185.571,190.095,159.451,30.643,30.239,4.524,0,8.27,250.08
P0130,2024-06-01,188.11,270.536,226.925,43.61,85.603,82.425,0,8.9,761.87
P0130,2024-07-01,190.859,245.176,205.653,39.522,48.627,54.317,0,8.69,422.57
P0130,2024-08-01,193.786,217.533,182.466,35.066,64.748,23.747,0,8.08,523.16
P0130,2024-09-01,196.858,242.832,203.687,39.144,85.606,45.974,0,9.43,807.26
P0130,2024-10-01,200.04,218.597,183.359,35.238,65.461,18.557,0,8.12,531.54
P0130,2024-11-01,203.297,239.577,200.957,38.62,47.212,36.28,0,9.09,429.16
P0130,2024-12-01,206.591,264.647,221.986,42.661,57.708,58.056,0,9.04,521.68
P0131,2020-01-01,490.264,710.854,528.52,182.334,175.341,220.59,0,6.15,1078.35
P0131,2020-02-01,498.081,643.956,478.781,165.175,76.269,145.875,0,6.46,492.7
P0131,2020-03-01,505.809,676.96,503.32,173.64,160.71,171.151,0,5.75,924.08
P0131,2020-04-01,513.361,668.938,497.356,171.583,278.008,155.577,0,5.61,1559.62
P0131,2020-05-01,520.652,791.799,588.702,203.096,162.182,271.147,0,5.01,812.53
P0131,2020-06-01,527.598,699.481,520.064,179.417,307.776,171.883,0,6.84,2105.19
P0131,2020-07-01,534.121,757.6,563.275,194.324,205.055,223.479,0,6.32,1295.95
P0131,2020-08-01,540.147,716.669,532.843,183.826,216.378,176.522,0,8.04,1739.68
P0131,2020-09-01,545.608,728.536,541.666,186.869,228.667,182.928,0,5.94,1358.28
P0131,2020-10-01,550.442,798.217,593.474,204.743,286.725,247.775,1,7.19,2061.55
P0131,2020-11-01,554.594,637.206,473.763,163.443,240.213,82.613,0,7.07,1698.31
P0131,2020-12-01,558.017,760.608,565.512,195.096,129.454,202.591,0,6.49,840.16
P0131,2021-01-01,560.673,728.872,541.917,186.956,224.093,168.2,0,6.28,1407.3
P0131,2021-02-01,562.53,710.135,527.986,182.15,35.232,147.605,0,6.45,227.25
P0131,2021-03-01,563.569,774.416,575.778,198.638,264.957,210.847,0,6.23,1650.68
P0131,2021-04-01,563.778,722.663,537.3,185.363,203.637,158.885,0,6.78,1380.66
P0131,2021-05-01,563.153,787.72,585.67,202.05,273.25,224.566,0,6.44,1759.73
P0131,2021-06-01,561.703,881.205,655.176,226.029,97.434,319.502,0,7.22,703.47
P0131,2021-07-01,559.443,803.423,597.345,206.078,108.972,243.98,0,6.7,730.11
P0131,2021-08-01,556.399,781.625,581.138,200.487,109.804,225.226,0,6.75,741.18
P0131,2021-09-01,552.606,754.202,560.749,193.453,100.368,201.596,0,7.94,796.92
P0131,2021-10-01,548.107,710.693,528.4,182.293,213.3,162.586,0,6.63,1414.18
P0131,2021-11-01,542.952,706.988,525.646,181.343,157.505,164.036,0,6.18,973.38
P0131,2021-12-01,537.2,805.109,598.599,206.51,137.821,267.909,0,7.39,1018.5
P0131,2022-01-01,530.917,752.352,559.374,192.978,146.867,221.435,0,6.3,925.26
P0131,2022-02-01,524.173,634.678,471.883,162.795,187.956,110.506,0,7.43,1396.51
P0131,2022-03-01,517.044,657.185,488.617,168.568,187.121,140.14,0,7.91,1480.13
P0131,2022-04-01,509.613,752.21,559.268,192.942,342.241,242.597,1,7.41,2536.01
P0131,2022-05-01,501.962,675.204,502.014,173.19,261.009,173.242,0,7.43,1939.3
P0131,2022-06-01,494.178,715.519,531.988,183.531,212.263,221.341,0,6.24,1324.52
P0131,2022-07-01,486.35,679.282,505.046,174.236,107.485,192.932,0,7.86,844.83
P0131,2022-08-01,478.567,641.451,476.918,164.532,154.701,162.884,0,7.81,1208.21
P0131,2022-09-01,470.916,698.303,519.188,179.115,122.091,227.387,0,6.92,844.87
P0131,2022-10-01,463.484,717.702,533.612,184.091,202.709,254.218,0,8.83,1789.92
P0131,2022-11-01,456.356,593.424,441.211,152.213,153.602,137.069,0,6.99,1073.68
P0131,2022-12-01,449.611,607.111,451.387,155.724,128.02,157.5,0,6.77,866.7
P0131,2023-01-01,443.328,588.351,437.439,150.912,130.453,145.023,0,6.74,879.25
P0131,2023-02-01,437.576,525.66,390.828,134.832,114.93,88.084,0,7.9,907.95
P0131,2023-03-01,432.421,569.325,423.293,146.032,186.973,136.903,0,8.13,1520.09
P0131,2023-04-01,427.922,609.768,453.363,156.405,94.626,181.846,0,8.25,780.66
P0131,2023-05-01,424.129,573.555,426.438,147.117,187.135,149.425,0,7.83,1465.27
P0131,2023-06-01,421.085,566.848,421.451,145.396,134.823,145.762,0,7.6,1024.65
P0131,2023-07-01,418.826,530.701,394.576,136.125,66.92,111.875,0,8.64,578.19
P0131,2023-08-01,417.375,563.02,418.605,144.415,144.519,145.645,0,7.65,1105.57
P0131,2023-09-01,416.751,478.431,355.713,122.718,161.223,61.68,0,7.51,1210.78
P0131,2023-10-01,416.959,558.457,415.213,143.244,178.291,141.498,0,9.13,1627.8
P0131,2023-11-01,417.998,615.259,457.445,157.814,32.432,197.261,0,8.45,274.05
P0131,2023-12-01,419.856,575.25,427.698,147.552,137.423,155.394,0,8.67,1191.46
P0131,2024-01-01,422.511,555.763,413.21,142.553,117.422,133.252,0,8.82,1035.66
P0131,2024-02-01,425.934,561.15,417.215,143.935,57.755,135.215,0,8.15,470.7
P0131,2024-03-01,430.086,519.659,386.366,133.292,99.341,89.572,0,8.04,798.7
P0131,2024-04-01,434.92,677.892,504.013,173.879,227.067,242.971,0,8.98,2039.06
P0131,2024-05-01,440.381,607.111,451.387,155.724,26.657,166.73,0,8.27,220.45
P0131,2024-06-01,446.408,637.984,474.341,163.643,122.835,191.577,0,8.9,1093.23
P0131,2024-07-01,452.931,624.855,464.58,160.275,126.341,171.924,0,8.69,1097.9
P0131,2024-08-01,459.877,600.664,446.593,154.07,179.677,140.787,0,8.08,1451.79
P0131,2024-09-01,467.167,648.725,482.327,166.398,133.955,181.558,0,9.43,1263.2
P0131,2024-10-01,474.719,556.908,414.061,142.847,160.499,82.189,0,8.12,1303.25
P0131,2024-11-01,482.447,566.945,421.524,145.421,126.312,84.498,0,9.09,1148.18
P0131,2024-12-01,490.264,641.049,476.62,164.429,220.047,150.785,0,9.04,1989.22
P0132,2020-01-01,38.132,45.08,39.648,5.432,12.34,6.949,0,6.15,75.89
P0132,2020-02-01,38.74,48.931,43.035,5.896,10.813,10.191,0,6.46,69.85
P0132,2020-03-01,39.341,58.905,51.807,7.098,26.647,19.564,0,5.75,153.22
P0132,2020-04-01,39.928,56.254,49.476,6.779,26.333,16.326,0,5.61,147.73
P0132,2020-05-01,40.495,51.833,45.587,6.246,6.731,11.338,0,5.01,33.72
P0132,2020-06-01,41.035,58.415,51.376,7.039,21.417,17.379,0,6.84,146.49
P0132,2020-07-01,41.543,56.513,49.703,6.81,13.779,14.97,0,6.32,87.08
P0132,2020-08-01,42.011,61.238,53.859,7.379,16.854,19.226,0,8.04,135.51
P0132,2020-09-01,42.436,53.633,47.17,6.463,25.923,11.197,0,5.94,153.98
P0132,2020-10-01,42.812,48.813,42.931,5.882,9.474,6.0,0,7.19,68.12
P0132,2020-11-01,43.135,57.314,50.407,6.906,13.745,14.179,0,7.07,97.18
P0132,2020-12-01,43.401,55.274,48.614,6.661,12.488,11.873,0,6.49,81.05
P0132,2021-01-01,43.608,59.583,52.403,7.18,21.842,15.975,0,6.28,137.17
P0132,2021-02-01,43.752,56.772,49.931,6.841,19.344,13.019,0,6.45,124.77
P0132,2021-03-01,43.833,66.901,58.84,8.062,19.753,23.068,0,6.23,123.06
P0132,2021-04-01,43.849,51.813,45.569,6.243,16.512,7.963,0,6.78,111.95
P0132,2021-05-01,43.801,56.025,49.274,6.751,2.464,12.224,0,6.44,15.87
P0132,2021-06-01,43.688,59.684,52.492,7.192,11.332,15.996,0,7.22,81.82
P0132,2021-07-01,43.512,59.292,52.148,7.145,15.727,15.78,0,6.7,105.37
P0132,2021-08-01,43.276,61.789,54.343,7.446,22.317,18.513,0,6.75,150.64
P0132,2021-09-01,42.98,58.016,51.025,6.991,16.703,15.036,0,7.94,132.62
P0132,2021-10-01,42.631,55.295,48.632,6.663,11.489,12.664,0,6.63,76.17
P0132,2021-11-01,42.23,53.901,47.406,6.495,22.478,11.672,0,6.18,138.91
P0132,2021-12-01,41.782,52.264,45.966,6.298,15.999,10.481,0,7.39,118.23
P0132,2022-01-01,41.294,59.463,52.297,7.165,10.302,18.169,0,6.3,64.9
P0132,2022-02-01,40.769,48.632,42.772,5.86,20.912,7.863,0,7.43,155.38
P0132,2022-03-01,40.215,48.273,42.456,5.817,3.585,8.058,0,7.91,28.36
P0132,2022-04-01,39.637,48.786,42.907,5.879,16.795,9.149,0,7.41,124.45
P0132,2022-05-01,39.041,52.904,46.529,6.375,18.936,13.862,0,7.43,140.69
P0132,2022-06-01,38.436,45.142,39.702,5.44,16.68,6.706,0,6.24,104.08
P0132,2022-07-01,37.827,57.225,50.329,6.896,15.654,19.398,0,7.86,123.04
P0132,2022-08-01,37.222,54.817,48.211,6.605,24.182,17.595,0,7.81,188.86
P0132,2022-09-01,36.627,48.534,42.685,5.848,23.183,11.907,0,6.92,160.43
P0132,2022-10-01,36.049,49.746,43.751,5.994,20.835,13.697,1,8.83,183.97
P0132,2022-11-01,35.494,42.101,37.028,5.073,10.677,6.607,0,6.99,74.63
P0132,2022-12-01,34.97,50.475,44.393,6.082,12.13,15.506,0,6.77,82.12
P0132,2023-01-01,34.481,46.101,40.546,5.555,15.959,11.62,0,6.74,107.56
P0132,2023-02-01,34.034,46.608,40.992,5.616,11.41,12.575,0,7.9,90.14
P0132,2023-03-01,33.633,41.275,36.301,4.974,7.52,7.642,1,8.13,61.14
P0132,2023-04-01,33.283,38.357,33.735,4.622,13.177,5.074,0,8.25,108.71
P0132,2023-05-01,32.988,46.158,40.596,5.562,12.721,13.17,0,7.83,99.61
P0132,2023-06-01,32.751,45.387,39.918,5.469,10.632,12.636,0,7.6,80.8
P0132,2023-07-01,32.575,42.423,37.311,5.112,14.061,9.847,0,8.64,121.49
P0132,2023-08-01,32.463,41.917,36.866,5.051,21.687,9.454,0,7.65,165.91
P0132,2023-09-01,32.414,47.561,41.83,5.731,15.865,15.147,0,7.51,119.15
P0132,2023-10-01,32.43,45.494,40.012,5.482,14.224,13.064,0,9.13,129.87
P0132,2023-11-01,32.511,48.539,42.69,5.849,17.985,16.028,0,8.45,151.97
P0132,2023-12-01,32.655,36.929,32.479,4.45,3.521,4.274,0,8.67,30.53
P0132,2024-01-01,32.862,50.526,44.438,6.088,15.486,17.664,0,8.82,136.59
P0132,2024-02-01,33.128,41.743,36.713,5.03,9.904,8.615,0,8.15,80.72
P0132,2024-03-01,33.451,45.043,39.616,5.428,15.224,11.592,0,8.04,122.4
P0132,2024-04-01,33.827,46.861,41.214,5.647,23.764,13.034,0,8.98,213.4
P0132,2024-05-01,34.252,45.897,40.367,5.531,14.662,11.645,0,8.27,121.25
P0132,2024-06-01,34.721,54.059,47.545,6.514,25.955,19.338,0,8.9,231.0
P0132,2024-07-01,35.228,47.496,41.773,5.723,6.507,12.268,0,8.69,56.55
P0132,2024-08-01,35.768,48.965,43.065,5.9,15.115,13.197,0,8.08,122.13
P0132,2024-09-01,36.335,45.871,40.343,5.527,20.29,9.536,0,9.43,191.33
P0132,2024-10-01,36.923,44.065,38.755,5.31,19.668,7.142,0,8.12,159.7
P0132,2024-11-01,37.524,53.341,46.913,6.428,12.952,15.817,0,9.09,117.73
P0132,2024-12-01,38.132,51.366,45.177,6.19,19.54,13.235,0,9.04,176.64
P0133,2020-01-01,151.274,193.32,141.916,51.404,56.062,42.046,0,6.15,344.78
P0133,2020-02-01,153.686,164.656,120.874,43.782,63.072,10.97,0,6.46,407.45
P0133,2020-03-01,156.071,174.804,128.324,46.48,46.304,18.734,0,5.75,266.25
P0133,2020-04-01,158.401,188.518,138.391,50.127,44.749,30.117,0,5.61,251.04
P0133,2020-05-01,160.65,229.207,168.261,60.946,55.264,68.556,0,5.01,276.87
P0133,2020-06-01,162.794,194.701,142.93,51.771,71.707,31.907,0,6.84,490.48
P0133,2020-07-01,164.806,203.262,149.214,54.047,7.461,38.455,0,6.32,47.15
P0133,2020-08-01,166.666,199.035,146.112,52.923,12.211,32.369,0,8.04,98.18
P0133,2020-09-01,168.351,199.295,146.303,52.993,36.216,30.944,0,5.94,215.12
P0133,2020-10-01,169.842,208.502,153.062,55.441,7.653,38.66,0,7.19,55.03
P0133,2020-11-01,171.124,200.622,147.277,53.345,59.048,29.499,1,7.07,417.47
P0133,2020-12-01,172.18,239.603,175.893,63.71,71.663,67.423,0,6.49,465.09
P0133,2021-01-01,172.999,218.149,160.143,58.006,26.654,45.15,0,6.28,167.39
P0133,2021-02-01,173.572,226.63,166.369,60.261,71.933,53.058,0,6.45,463.97
P0133,2021-03-01,173.893,204.145,149.863,54.282,75.699,30.252,0,6.23,471.6
P0133,2021-04-01,173.957,223.69,164.211,59.479,87.737,49.733,0,6.78,594.86
P0133,2021-05-01,173.765,190.134,139.578,50.557,36.569,16.37,0,6.44,235.5
P0133,2021-06-01,173.317,207.895,152.616,55.279,50.875,34.578,0,7.22,367.32
P0133,2021-07-01,172.62,209.124,153.518,55.606,40.294,36.504,0,6.7,269.97
P0133,2021-08-01,171.681,220.986,162.226,58.76,46.69,49.306,0,6.75,315.16
P0133,2021-09-01,170.51,227.078,166.698,60.38,53.395,56.568,0,7.94,423.96
P0133,2021-10-01,169.122,168.136,123.429,44.707,36.107,0.0,0,6.63,239.39
P0133,2021-11-01,167.531,154.588,113.483,41.105,47.311,0.0,0,6.18,292.38
P0133,2021-12-01,165.757,198.93,146.034,52.895,35.075,33.173,0,7.39,259.2
P0133,2022-01-01,163.818,178.214,130.827,47.387,64.178,14.396,0,6.3,404.32
P0133,2022-02-01,161.737,214.006,157.102,56.904,40.638,52.269,0,7.43,301.94
P0133,2022-03-01,159.537,202.114,148.372,53.742,33.245,42.577,0,7.91,262.97
P0133,2022-04-01,157.244,197.915,145.289,52.626,79.814,40.671,0,7.41,591.42
P0133,2022-05-01,154.883,185.316,136.041,49.276,35.943,30.433,0,7.43,267.06
P0133,2022-06-01,152.482,175.489,128.827,46.663,55.15,23.008,0,6.24,344.14
P0133,2022-07-01,150.066,177.744,130.482,47.262,45.978,27.677,0,7.86,361.39
P0133,2022-08-01,147.665,177.212,130.091,47.121,53.04,29.547,0,7.81,414.24
P0133,2022-09-01,145.304,172.951,126.963,45.988,48.292,27.647,0,6.92,334.18
P0133,2022-10-01,143.011,168.911,123.998,44.913,41.951,25.9,0,8.83,370.43
P0133,2022-11-01,140.811,186.289,136.754,49.534,51.192,45.477,0,6.99,357.83
P0133,2022-12-01,138.731,146.521,107.561,38.96,33.218,7.79,0,6.77,224.89
P0133,2023-01-01,136.792,163.847,120.28,43.567,51.939,27.055,0,6.74,350.07
P0133,2023-02-01,135.017,170.704,125.314,45.39,60.843,35.687,0,7.9,480.66
P0133,2023-03-01,133.426,159.447,117.05,42.397,44.212,26.021,0,8.13,359.44
P0133,2023-04-01,132.038,168.463,123.669,44.794,40.65,36.425,0,8.25,335.36
P0133,2023-05-01,130.868,164.092,120.46,43.632,52.145,33.224,0,7.83,408.3
P0133,2023-06-01,129.929,151.695,111.359,40.336,36.903,21.766,0,7.6,280.46
P0133,2023-07-01,129.231,152.743,112.129,40.614,51.231,23.512,0,8.64,442.64
P0133,2023-08-01,128.784,184.665,135.562,49.102,75.704,55.881,0,7.65,579.14
P0133,2023-09-01,128.591,164.812,120.988,43.823,65.042,36.221,0,7.51,488.47
P0133,2023-10-01,128.655,144.447,106.039,38.409,46.27,15.792,0,9.13,422.45
P0133,2023-11-01,128.976,173.828,127.607,46.221,65.245,44.852,1,8.45,551.32
P0133,2023-12-01,129.549,142.985,104.965,38.02,54.298,13.436,0,8.67,470.76
P0133,2024-01-01,130.369,168.642,123.8,44.842,39.296,38.273,0,8.82,346.59
P0133,2024-02-01,131.425,161.94,118.88,43.06,39.308,30.515,0,8.15,320.36
P0133,2024-03-01,132.706,155.041,113.815,41.225,18.277,22.335,0,8.04,146.95
P0133,2024-04-01,134.197,163.326,119.898,43.428,49.407,29.129,0,8.98,443.67
P0133,2024-05-01,135.883,172.771,126.831,45.94,30.892,36.889,0,8.27,255.48
P0133,2024-06-01,137.742,168.504,123.699,44.805,36.965,30.762,0,8.9,328.99
P0133,2024-07-01,139.755,168.291,123.542,44.748,21.615,28.536,0,8.69,187.83
P0133,2024-08-01,141.898,174.471,128.079,46.392,28.145,32.573,0,8.08,227.41
P0133,2024-09-01,144.147,198.102,145.427,52.675,49.199,53.955,0,9.43,463.95
P0133,2024-10-01,146.478,179.958,132.107,47.851,46.896,33.48,0,8.12,380.8
P0133,2024-11-01,148.862,167.44,122.918,44.522,24.379,18.578,0,9.09,221.61
P0133,2024-12-01,151.274,188.189,138.15,50.04,45.923,36.915,0,9.04,415.14
P0134,2020-01-01,1715.277,2035.4,1517.798,517.602,625.456,320.123,0,6.15,3846.55
P0134,2020-02-01,1742.625,2008.692,1497.882,510.81,406.165,266.067,0,6.46,2623.83
P0134,2020-03-01,1769.664,2196.292,1637.775,558.517,475.463,426.628,0,5.75,2733.91
P0134,2020-04-01,1796.086,2201.223,1641.452,559.771,237.402,405.137,0,5.61,1331.83
P0134,2020-05-01,1821.593,2318.6,1728.98,589.62,424.698,497.008,0,5.01,2127.74
P0134,2020-06-01,1845.895,2530.48,1886.979,643.501,733.82,684.586,1,6.84,5019.33
P0134,2020-07-01,1868.717,2608.367,1945.059,663.308,596.595,739.65,0,6.32,3770.48
P0134,2020-08-01,1889.801,2775.979,2070.048,705.932,368.674,886.179,0,8.04,2964.14
P0134,2020-09-01,1908.907,2531.54,1887.769,643.771,753.028,622.633,1,5.94,4472.99
P0134,2020-10-01,1925.819,2702.742,2015.434,687.307,956.932,776.922,0,7.19,6880.34
P0134,2020-11-01,1940.346,2476.44,1846.681,629.759,911.531,536.094,0,7.07,6444.52
P0134,2020-12-01,1952.322,2699.383,2012.93,686.453,781.312,747.061,0,6.49,5070.71
P0134,2021-01-01,1961.613,2299.567,1714.787,584.78,700.517,337.954,0,6.28,4399.25
P0134,2021-02-01,1968.113,2315.589,1726.735,588.854,547.101,347.476,0,6.45,3528.8
P0134,2021-03-01,1971.748,2086.316,1555.766,530.55,440.922,114.568,0,6.23,2746.94
P0134,2021-04-01,1972.477,2401.201,1790.576,610.625,679.763,428.724,1,6.78,4608.79
P0134,2021-05-01,1970.292,2614.707,1949.787,664.92,394.321,644.415,0,6.44,2539.43
P0134,2021-06-01,1965.217,2417.552,1802.768,614.783,802.279,452.334,0,7.22,5792.45
P0134,2021-07-01,1957.311,2502.874,1866.393,636.481,805.205,545.563,0,6.7,5394.87
